CLIENTNUM,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Attrition_Flag
779037408.0,38.0,M,1.0,High School,Single,$40K - $60K,Blue,19.0,2.0,3.0,3.0,3581.0,694.0,,0.6729999999999999,14637.0,109.0,0.787,0.19399999999999998,Existing Customer
787665258.0,47.0,F,3.0,Unknown,Married,Less than $40K,Blue,37.0,1.0,2.0,2.0,1438.3,0.0,1438.3,0.7490000000000001,2393.0,36.0,0.636,0.0,Attrited Customer
721158108.0,38.0,M,2.0,Graduate,Single,$60K - $80K,Blue,30.0,3.0,2.0,4.0,2346.0,0.0,,0.39399999999999996,3982.0,72.0,0.532,0.0,Existing Customer
712342833.0,52.0,F,2.0,Graduate,Married,Unknown,Blue,36.0,5.0,3.0,1.0,5905.0,2248.0,3657.0,0.728,4042.0,80.0,0.86,0.381,Existing Customer
721502958.0,54.0,M,1.0,High School,Married,$120K +,Blue,42.0,5.0,3.0,3.0,3251.0,1919.0,1332.0,0.56,1406.0,31.0,0.24,0.59,Existing Customer
714031083.0,46.0,F,3.0,Graduate,Unknown,Unknown,Blue,30.0,3.0,2.0,1.0,8869.0,0.0,8869.0,0.413,1935.0,40.0,0.429,0.0,Attrited Customer
779524833.0,51.0,M,1.0,Unknown,Single,$80K - $120K,Blue,34.0,4.0,3.0,3.0,3554.0,1563.0,1991.0,0.893,3640.0,59.0,0.735,0.44,Existing Customer
794571108.0,39.0,M,2.0,Graduate,Divorced,$40K - $60K,Silver,23.0,5.0,2.0,3.0,17894.0,304.0,17590.0,0.965,4691.0,63.0,0.465,0.017,Attrited Customer
713997183.0,34.0,F,2.0,Unknown,Single,Less than $40K,Blue,36.0,3.0,3.0,2.0,2791.0,2160.0,631.0,0.825,2214.0,56.0,0.6,0.774,Existing Customer
711460458.0,44.0,M,1.0,Uneducated,Married,$40K - $60K,Blue,34.0,5.0,2.0,3.0,10973.0,0.0,10973.0,0.792,10583.0,75.0,0.7859999999999999,0.0,Attrited Customer
715737258.0,41.0,F,1.0,College,Married,Less than $40K,Blue,32.0,6.0,3.0,3.0,2225.0,0.0,,1.06,4917.0,84.0,0.75,0.0,Existing Customer
820108008.0,49.0,M,4.0,Unknown,Married,$80K - $120K,Blue,44.0,2.0,3.0,3.0,12174.0,1361.0,,1.048,14743.0,121.0,0.7290000000000001,0.11199999999999999,Existing Customer
802890333.0,59.0,M,1.0,Uneducated,Married,$40K - $60K,Blue,53.0,5.0,1.0,3.0,2182.0,1558.0,,0.457,1660.0,34.0,0.789,0.7140000000000001,Existing Customer
769985883.0,45.0,M,2.0,Graduate,Single,$80K - $120K,Blue,39.0,6.0,3.0,3.0,1613.0,0.0,1613.0,0.635,3549.0,65.0,0.444,0.0,Existing Customer
713061558.0,44.0,M,2.0,Graduate,Married,$40K - $60K,Blue,36.0,3.0,1.0,2.0,4010.0,1247.0,,1.376,1088.0,24.0,0.846,0.311,Existing Customer
717052158.0,39.0,M,3.0,High School,Single,$60K - $80K,Blue,32.0,3.0,2.0,2.0,21718.0,2386.0,19332.0,0.743,3492.0,66.0,0.6920000000000001,0.11,Existing Customer
709319658.0,48.0,F,4.0,Graduate,Single,Less than $40K,Platinum,37.0,5.0,3.0,4.0,15987.0,0.0,15987.0,0.8270000000000001,7681.0,71.0,0.69,0.0,Attrited Customer
767280633.0,46.0,F,2.0,Graduate,Unknown,Less than $40K,Blue,39.0,5.0,2.0,2.0,3003.0,1454.0,,0.595,4378.0,96.0,0.5479999999999999,0.484,Existing Customer
711655683.0,55.0,M,1.0,Uneducated,Single,$60K - $80K,Silver,46.0,4.0,2.0,4.0,25991.0,0.0,,0.639,2996.0,62.0,0.879,0.0,Existing Customer
710045058.0,46.0,M,5.0,High School,Married,$40K - $60K,Silver,28.0,5.0,1.0,3.0,18797.0,2158.0,16639.0,0.446,1364.0,40.0,0.5379999999999999,0.115,Existing Customer
708491508.0,51.0,M,2.0,Unknown,Single,$60K - $80K,Blue,42.0,3.0,3.0,2.0,13906.0,1430.0,12476.0,0.772,3856.0,68.0,1.061,0.10300000000000001,Existing Customer
790221633.0,44.0,F,4.0,Graduate,Single,$40K - $60K,Blue,38.0,3.0,3.0,3.0,3897.0,2296.0,1601.0,0.746,4627.0,77.0,0.7909999999999999,0.589,Existing Customer
809360883.0,46.0,M,4.0,College,Single,$60K - $80K,Blue,41.0,3.0,1.0,1.0,17673.0,1783.0,15890.0,1.003,3160.0,59.0,1.36,0.10099999999999999,Existing Customer
789479058.0,45.0,F,4.0,College,Divorced,$40K - $60K,Blue,37.0,5.0,3.0,3.0,1438.3,0.0,1438.3,0.835,4459.0,66.0,0.833,0.0,Existing Customer
711671058.0,48.0,F,1.0,Uneducated,Married,Unknown,Blue,38.0,5.0,2.0,2.0,1438.3,0.0,,0.574,2171.0,38.0,0.462,0.0,Attrited Customer
711110733.0,45.0,M,3.0,High School,Married,$40K - $60K,Silver,33.0,3.0,2.0,1.0,16928.0,1519.0,15409.0,0.894,3355.0,66.0,0.8859999999999999,0.09,Existing Customer
720835308.0,49.0,F,2.0,Uneducated,Married,Unknown,Blue,34.0,6.0,1.0,3.0,3017.0,0.0,3017.0,0.7020000000000001,4389.0,72.0,0.636,0.0,Existing Customer
787518258.0,49.0,M,3.0,Uneducated,Married,$120K +,Blue,38.0,2.0,3.0,3.0,8549.0,0.0,8549.0,1.023,9192.0,77.0,0.7909999999999999,0.0,Attrited Customer
715579233.0,44.0,F,3.0,Doctorate,Single,$40K - $60K,Blue,40.0,4.0,1.0,3.0,3659.0,1356.0,,0.715,4861.0,74.0,0.762,0.371,Existing Customer
709718058.0,52.0,F,4.0,Uneducated,Single,Less than $40K,Blue,36.0,5.0,1.0,4.0,2936.0,2181.0,,0.478,4650.0,78.0,0.625,0.743,Existing Customer
779773533.0,50.0,F,3.0,Unknown,Married,Less than $40K,Blue,34.0,6.0,1.0,3.0,7623.0,2517.0,5106.0,1.0070000000000001,1367.0,29.0,1.071,0.33,Existing Customer
714382608.0,35.0,F,2.0,Graduate,Married,Less than $40K,Blue,36.0,4.0,2.0,0.0,2572.0,1161.0,,0.569,4315.0,85.0,0.518,0.451,Existing Customer
718792758.0,35.0,F,4.0,Uneducated,Married,Unknown,Blue,25.0,2.0,3.0,2.0,3379.0,587.0,,0.67,5121.0,80.0,0.7020000000000001,0.174,Existing Customer
718758783.0,44.0,F,4.0,Unknown,Single,Less than $40K,Silver,36.0,2.0,3.0,3.0,13067.0,1943.0,11124.0,0.85,15172.0,118.0,1.034,0.149,Existing Customer
,,,,,,,,,,,,,,,,,,,,Existing Customer
708902883.0,55.0,M,2.0,Graduate,Single,$120K +,Blue,36.0,5.0,2.0,2.0,12856.0,0.0,12856.0,0.51,3364.0,61.0,0.564,0.0,Existing Customer
789161358.0,30.0,F,0.0,Graduate,Married,Less than $40K,Blue,19.0,3.0,1.0,4.0,3213.0,2517.0,696.0,1.275,2666.0,46.0,1.0,0.7829999999999999,Existing Customer
719887008.0,38.0,F,3.0,Graduate,Married,Less than $40K,Blue,36.0,5.0,4.0,3.0,1757.0,1352.0,405.0,0.879,4121.0,81.0,0.42100000000000004,0.769,Existing Customer
772268058.0,46.0,F,4.0,Uneducated,Single,Less than $40K,Blue,35.0,5.0,2.0,3.0,2722.0,1473.0,1249.0,0.737,3129.0,69.0,0.6829999999999999,0.541,Existing Customer
716067333.0,61.0,M,0.0,Graduate,Married,Unknown,Blue,36.0,2.0,3.0,3.0,6959.0,945.0,,0.816,4553.0,84.0,0.7140000000000001,0.136,Existing Customer
713819283.0,51.0,M,1.0,Uneducated,Married,$80K - $120K,Blue,42.0,6.0,2.0,2.0,25197.0,2517.0,,0.721,3002.0,58.0,0.812,0.1,Existing Customer
721505358.0,41.0,F,3.0,Unknown,Married,Less than $40K,Blue,34.0,3.0,6.0,2.0,2679.0,2214.0,465.0,1.036,4682.0,81.0,0.841,0.826,Existing Customer
714267858.0,44.0,F,2.0,High School,Single,Unknown,Blue,37.0,6.0,2.0,1.0,4559.0,1680.0,2879.0,0.628,4934.0,76.0,0.9490000000000001,0.369,Existing Customer
714208533.0,43.0,M,3.0,High School,Married,$60K - $80K,Blue,36.0,1.0,3.0,3.0,8663.0,288.0,8375.0,0.639,916.0,33.0,0.32,0.033,Attrited Customer
709780158.0,52.0,F,1.0,Graduate,Single,Unknown,Blue,35.0,4.0,4.0,2.0,2411.0,1379.0,1032.0,0.8690000000000001,4812.0,79.0,0.7170000000000001,0.5720000000000001,Existing Customer
789074358.0,46.0,M,2.0,High School,Single,$60K - $80K,Blue,34.0,2.0,2.0,1.0,10325.0,0.0,10325.0,0.866,16856.0,122.0,0.718,0.0,Existing Customer
713367858.0,47.0,M,3.0,Unknown,Single,$40K - $60K,Blue,36.0,2.0,2.0,2.0,2479.0,1748.0,,0.831,8042.0,85.0,0.545,0.705,Existing Customer
716612958.0,35.0,F,2.0,College,Married,$40K - $60K,Blue,29.0,6.0,1.0,3.0,10980.0,1726.0,9254.0,0.856,1830.0,36.0,0.636,0.157,Existing Customer
713910108.0,38.0,M,1.0,Graduate,Married,$80K - $120K,Blue,28.0,3.0,2.0,3.0,3946.0,2375.0,1571.0,0.9209999999999999,1646.0,43.0,0.536,0.602,Existing Customer
720164358.0,53.0,F,4.0,Graduate,Single,$40K - $60K,Blue,43.0,1.0,3.0,2.0,6058.0,0.0,6058.0,0.997,4754.0,60.0,0.46299999999999997,0.0,Attrited Customer
711173883.0,36.0,M,4.0,Graduate,Divorced,$120K +,Blue,29.0,3.0,2.0,2.0,1651.0,770.0,881.0,0.736,2516.0,54.0,0.385,0.466,Existing Customer
778706508.0,43.0,M,4.0,College,Married,$60K - $80K,Blue,24.0,3.0,5.0,4.0,6231.0,0.0,6231.0,1.054,1448.0,30.0,0.875,0.0,Existing Customer
721256808.0,35.0,F,2.0,Unknown,Single,Less than $40K,Blue,20.0,6.0,1.0,2.0,2691.0,1935.0,,0.6809999999999999,4365.0,86.0,0.9109999999999999,0.7190000000000001,Existing Customer
772655733.0,41.0,M,1.0,Uneducated,Single,$80K - $120K,Blue,31.0,6.0,2.0,4.0,2404.0,1887.0,517.0,0.5920000000000001,4489.0,75.0,0.7440000000000001,0.785,Existing Customer
820582308.0,42.0,M,5.0,Uneducated,Married,$80K - $120K,Blue,37.0,6.0,2.0,2.0,22913.0,1528.0,21385.0,0.414,1394.0,35.0,0.522,0.067,Existing Customer
778799583.0,35.0,F,0.0,Unknown,Married,Less than $40K,Blue,24.0,6.0,1.0,1.0,2592.0,2227.0,365.0,0.633,1695.0,48.0,0.5479999999999999,0.8590000000000001,Existing Customer
827114058.0,46.0,M,4.0,Post-Graduate,Married,$60K - $80K,Blue,42.0,6.0,2.0,1.0,11634.0,0.0,11634.0,0.52,4447.0,74.0,0.574,0.0,Existing Customer
,,,,,,,,,,,,,,,,,,,,Existing Customer
714946908.0,61.0,M,1.0,Uneducated,Single,$40K - $60K,Blue,36.0,6.0,1.0,1.0,5039.0,1352.0,3687.0,0.797,3300.0,68.0,0.545,0.268,Existing Customer
805485933.0,45.0,F,3.0,Graduate,Married,Less than $40K,Blue,40.0,2.0,1.0,3.0,4010.0,2517.0,1493.0,0.71,14354.0,101.0,0.629,0.628,Existing Customer
824915208.0,44.0,F,3.0,Doctorate,Married,Unknown,Blue,40.0,2.0,1.0,1.0,7212.0,1008.0,6204.0,0.727,5169.0,82.0,0.745,0.14,Existing Customer
710895708.0,35.0,F,0.0,Doctorate,Married,Less than $40K,Blue,27.0,2.0,3.0,2.0,3876.0,0.0,3876.0,0.848,7712.0,73.0,0.825,0.0,Attrited Customer
807136758.0,58.0,F,2.0,High School,Married,Less than $40K,Blue,53.0,3.0,0.0,2.0,1944.0,0.0,1944.0,0.613,2412.0,40.0,0.48100000000000004,0.0,Attrited Customer
714043008.0,37.0,M,2.0,High School,Single,$40K - $60K,Blue,30.0,6.0,3.0,4.0,4297.0,0.0,,0.797,4310.0,76.0,0.767,0.0,Existing Customer
716075208.0,32.0,F,3.0,High School,Married,Less than $40K,Blue,22.0,4.0,2.0,4.0,4561.0,2029.0,2532.0,0.768,1874.0,38.0,0.52,0.445,Existing Customer
717138558.0,28.0,M,0.0,Post-Graduate,Married,$40K - $60K,Blue,16.0,5.0,1.0,3.0,3665.0,0.0,3665.0,0.737,1813.0,31.0,0.409,0.0,Existing Customer
814086333.0,36.0,M,3.0,College,Married,$40K - $60K,Blue,31.0,6.0,2.0,4.0,2220.0,1337.0,883.0,0.768,1685.0,44.0,0.375,0.602,Existing Customer
753327333.0,41.0,M,3.0,Unknown,Married,$80K - $120K,Blue,34.0,4.0,4.0,1.0,13535.0,1291.0,,0.653,1028.0,21.0,1.625,0.095,Existing Customer
716319258.0,43.0,M,4.0,Uneducated,Single,$120K +,Blue,36.0,1.0,1.0,3.0,34516.0,1742.0,32774.0,0.6609999999999999,7360.0,82.0,0.745,0.05,Existing Customer
767784708.0,48.0,M,0.0,Doctorate,Married,$60K - $80K,Blue,41.0,2.0,3.0,4.0,7277.0,504.0,,0.5820000000000001,2356.0,40.0,0.29,0.069,Attrited Customer
719273733.0,37.0,M,2.0,Uneducated,Married,$60K - $80K,Blue,36.0,5.0,3.0,5.0,7959.0,998.0,6961.0,0.773,1855.0,29.0,0.318,0.125,Existing Customer
716165508.0,51.0,M,2.0,Uneducated,Married,$60K - $80K,Blue,40.0,2.0,1.0,1.0,3559.0,0.0,3559.0,0.585,4498.0,94.0,0.649,0.0,Existing Customer
779098308.0,51.0,F,2.0,College,Married,Unknown,Blue,32.0,1.0,3.0,2.0,15048.0,2517.0,12531.0,0.6659999999999999,7592.0,96.0,0.524,0.16699999999999998,Existing Customer
716420358.0,41.0,F,2.0,High School,Married,$40K - $60K,Blue,36.0,5.0,2.0,4.0,2602.0,1490.0,1112.0,0.66,3151.0,78.0,0.66,0.573,Existing Customer
806914158.0,38.0,F,4.0,Graduate,Married,$40K - $60K,Blue,33.0,4.0,3.0,1.0,4047.0,0.0,,0.648,2134.0,34.0,0.478,0.0,Attrited Customer
715848408.0,61.0,M,1.0,Graduate,Unknown,$80K - $120K,Blue,52.0,6.0,6.0,1.0,8851.0,0.0,8851.0,0.731,1257.0,36.0,0.44,0.0,Existing Customer
717914808.0,65.0,M,1.0,High School,Single,Unknown,Blue,36.0,4.0,3.0,5.0,4465.0,703.0,3762.0,1.026,4044.0,66.0,0.65,0.157,Existing Customer
708355683.0,46.0,F,4.0,Graduate,Married,Unknown,Blue,38.0,3.0,2.0,3.0,16815.0,0.0,,0.938,2976.0,65.0,0.512,0.0,Existing Customer
716494383.0,49.0,F,3.0,Graduate,Unknown,$40K - $60K,Blue,41.0,3.0,2.0,2.0,3585.0,931.0,2654.0,0.62,4399.0,78.0,0.733,0.26,Existing Customer
719025333.0,48.0,M,2.0,Post-Graduate,Married,$40K - $60K,Blue,42.0,3.0,2.0,0.0,1898.0,0.0,1898.0,0.838,3513.0,59.0,0.6859999999999999,0.0,Existing Customer
715182108.0,51.0,F,3.0,High School,Married,Less than $40K,Blue,35.0,6.0,1.0,3.0,3025.0,1912.0,1113.0,0.674,4626.0,78.0,0.773,0.632,Existing Customer
719239158.0,48.0,M,3.0,High School,Married,$60K - $80K,Blue,39.0,4.0,3.0,2.0,5448.0,0.0,5448.0,0.5489999999999999,3912.0,72.0,0.565,0.0,Existing Customer
771912408.0,49.0,F,2.0,Graduate,Married,Less than $40K,Blue,38.0,3.0,3.0,1.0,6674.0,1402.0,5272.0,0.695,7468.0,92.0,0.614,0.21,Existing Customer
717483558.0,42.0,M,3.0,High School,Married,$120K +,Blue,36.0,3.0,1.0,2.0,19156.0,1353.0,17803.0,1.41,3547.0,61.0,0.649,0.071,Existing Customer
,,,,,,,,,,,,,,,,,,,,Existing Customer
713830233.0,47.0,F,5.0,High School,Married,$40K - $60K,Blue,36.0,5.0,3.0,2.0,7061.0,1813.0,5248.0,0.7440000000000001,1831.0,60.0,0.5,0.257,Existing Customer
719243808.0,33.0,F,1.0,Graduate,Married,Less than $40K,Blue,20.0,3.0,2.0,4.0,3792.0,1625.0,2167.0,0.618,1888.0,39.0,0.625,0.429,Existing Customer
720411183.0,34.0,F,1.0,High School,Single,Unknown,Blue,22.0,6.0,1.0,0.0,10253.0,1857.0,8396.0,1.193,3042.0,66.0,0.941,0.18100000000000002,Existing Customer
788725608.0,44.0,F,3.0,Graduate,Single,Less than $40K,Blue,17.0,1.0,2.0,3.0,8861.0,1149.0,,0.718,8387.0,102.0,0.759,0.13,Existing Customer
788923758.0,26.0,F,1.0,High School,Unknown,Unknown,Blue,13.0,3.0,1.0,3.0,10693.0,2517.0,8176.0,0.88,4138.0,76.0,0.727,0.235,Existing Customer
709813008.0,44.0,F,3.0,High School,Unknown,Less than $40K,Blue,35.0,5.0,3.0,0.0,3398.0,2415.0,983.0,0.8909999999999999,4509.0,93.0,0.6609999999999999,0.711,Existing Customer
713168733.0,65.0,F,0.0,Unknown,Single,Less than $40K,Blue,56.0,6.0,3.0,3.0,2802.0,2403.0,399.0,0.636,3887.0,61.0,0.419,0.858,Existing Customer
710944608.0,39.0,M,3.0,Graduate,Unknown,$80K - $120K,Blue,31.0,6.0,2.0,4.0,8434.0,2222.0,6212.0,0.691,1414.0,27.0,0.929,0.263,Existing Customer
709969758.0,43.0,M,3.0,Graduate,Single,$60K - $80K,Platinum,35.0,4.0,3.0,3.0,34516.0,1774.0,32742.0,0.667,13966.0,115.0,0.667,0.051,Existing Customer
779722308.0,45.0,F,3.0,High School,Married,$40K - $60K,Blue,30.0,5.0,2.0,2.0,12355.0,0.0,,0.912,1044.0,28.0,0.273,0.0,Attrited Customer
720572508.0,38.0,F,4.0,Graduate,Single,Unknown,Blue,28.0,2.0,3.0,3.0,9830.0,2055.0,,0.977,1042.0,23.0,0.917,0.209,Existing Customer
720824883.0,48.0,F,1.0,Unknown,Single,Less than $40K,Blue,40.0,3.0,1.0,2.0,3251.0,2517.0,,0.7390000000000001,2483.0,50.0,0.47100000000000003,0.774,Attrited Customer
720292983.0,60.0,F,0.0,Graduate,Married,Less than $40K,Blue,51.0,6.0,1.0,2.0,2230.0,1796.0,,0.637,4929.0,61.0,0.488,0.805,Existing Customer
817094283.0,43.0,F,5.0,Graduate,Married,Less than $40K,Blue,23.0,5.0,3.0,3.0,8597.0,903.0,7694.0,0.773,5173.0,78.0,0.733,0.105,Existing Customer
818308533.0,47.0,M,5.0,Post-Graduate,Married,Less than $40K,Blue,41.0,4.0,2.0,1.0,3532.0,0.0,,0.82,3162.0,56.0,0.6,0.0,Existing Customer
712203333.0,51.0,M,3.0,Graduate,Married,$80K - $120K,Blue,39.0,1.0,2.0,1.0,7088.0,1750.0,5338.0,0.618,4691.0,76.0,0.727,0.247,Existing Customer
806989008.0,30.0,F,0.0,High School,Single,Unknown,Blue,25.0,4.0,1.0,2.0,12917.0,1157.0,11760.0,0.6679999999999999,4108.0,82.0,0.745,0.09,Existing Customer
778924158.0,45.0,F,2.0,High School,Single,Less than $40K,Blue,26.0,4.0,3.0,4.0,1438.3,0.0,1438.3,0.71,3749.0,77.0,0.604,0.0,Existing Customer
713965683.0,35.0,M,3.0,Post-Graduate,Married,$80K - $120K,Blue,28.0,3.0,1.0,2.0,4380.0,0.0,,0.7190000000000001,17258.0,121.0,0.7040000000000001,0.0,Existing Customer
770970558.0,41.0,M,2.0,Unknown,Single,$80K - $120K,Blue,28.0,1.0,2.0,3.0,13679.0,2267.0,11412.0,1.232,15180.0,103.0,0.6890000000000001,0.166,Existing Customer
812089383.0,41.0,M,5.0,Unknown,Single,$80K - $120K,Blue,36.0,1.0,2.0,3.0,1438.3,892.0,546.3,0.79,4426.0,88.0,0.66,0.62,Existing Customer
719788833.0,47.0,M,3.0,High School,Married,$60K - $80K,Blue,36.0,6.0,2.0,3.0,10569.0,0.0,10569.0,0.838,1682.0,44.0,1.0,0.0,Existing Customer
719461008.0,51.0,M,2.0,High School,Married,$60K - $80K,Blue,38.0,5.0,3.0,2.0,22332.0,1748.0,20584.0,0.841,1318.0,28.0,0.647,0.078,Existing Customer
720122808.0,52.0,M,2.0,High School,Married,$60K - $80K,Silver,35.0,4.0,4.0,3.0,33180.0,511.0,32669.0,0.6809999999999999,797.0,14.0,0.273,0.015,Attrited Customer
716151858.0,46.0,M,3.0,Unknown,Single,$80K - $120K,Blue,36.0,5.0,1.0,3.0,12932.0,1893.0,11039.0,0.804,15372.0,97.0,0.7959999999999999,0.146,Existing Customer
716139933.0,54.0,M,0.0,High School,Married,$80K - $120K,Blue,36.0,3.0,1.0,2.0,16286.0,1710.0,14576.0,1.2229999999999999,2552.0,49.0,1.227,0.105,Existing Customer
718160358.0,51.0,F,1.0,Graduate,Married,Less than $40K,Blue,39.0,5.0,3.0,2.0,1438.3,0.0,,0.885,2492.0,35.0,0.29600000000000004,0.0,Attrited Customer
710544033.0,47.0,M,2.0,Unknown,Married,$80K - $120K,Blue,36.0,3.0,1.0,3.0,9437.0,2024.0,7413.0,0.664,4715.0,78.0,0.696,0.214,Existing Customer
719413383.0,32.0,M,1.0,Uneducated,Single,$60K - $80K,Silver,36.0,2.0,3.0,1.0,33711.0,1437.0,32274.0,0.9420000000000001,14880.0,134.0,0.654,0.043,Existing Customer
794543958.0,53.0,M,1.0,Graduate,Divorced,$80K - $120K,Blue,35.0,5.0,4.0,2.0,34516.0,1219.0,33297.0,1.129,1590.0,27.0,2.0,0.035,Existing Customer
772288758.0,47.0,F,4.0,Graduate,Married,Unknown,Blue,36.0,4.0,1.0,3.0,5349.0,1228.0,4121.0,0.728,1343.0,30.0,1.308,0.23,Existing Customer
709296558.0,53.0,M,2.0,Graduate,Single,$120K +,Blue,36.0,3.0,2.0,2.0,18551.0,1434.0,17117.0,1.149,5364.0,90.0,0.765,0.077,Existing Customer
780198258.0,46.0,M,4.0,College,Single,$120K +,Blue,36.0,5.0,2.0,1.0,7793.0,1705.0,6088.0,0.597,1099.0,39.0,0.696,0.21899999999999997,Existing Customer
812618883.0,47.0,M,2.0,High School,Divorced,Unknown,Silver,42.0,1.0,2.0,2.0,34516.0,2019.0,32497.0,0.706,7774.0,95.0,0.583,0.057999999999999996,Existing Customer
827890758.0,39.0,F,1.0,Uneducated,Single,Less than $40K,Blue,35.0,5.0,3.0,0.0,2062.0,1302.0,,0.631,3785.0,63.0,0.75,0.631,Existing Customer
712361583.0,47.0,M,5.0,Graduate,Married,$80K - $120K,Silver,36.0,3.0,3.0,1.0,34516.0,760.0,33756.0,0.40700000000000003,3756.0,67.0,0.5579999999999999,0.022000000000000002,Existing Customer
713706258.0,52.0,F,1.0,Unknown,Single,Less than $40K,Blue,43.0,6.0,2.0,1.0,1438.3,773.0,665.3,1.138,4890.0,63.0,0.909,0.537,Existing Customer
709824633.0,44.0,F,4.0,High School,Single,Less than $40K,Blue,35.0,2.0,5.0,3.0,1552.0,1375.0,177.0,0.995,5064.0,80.0,0.905,0.8859999999999999,Existing Customer
809951133.0,54.0,M,3.0,College,Single,$120K +,Blue,49.0,3.0,2.0,3.0,34516.0,0.0,34516.0,1.203,2115.0,24.0,0.263,0.0,Attrited Customer
714690633.0,51.0,F,3.0,Graduate,Single,Less than $40K,Blue,36.0,1.0,3.0,1.0,3276.0,1474.0,,0.759,14212.0,116.0,0.6809999999999999,0.45,Existing Customer
753365883.0,44.0,F,3.0,Unknown,Single,Unknown,Blue,37.0,3.0,2.0,3.0,1900.0,0.0,,0.8640000000000001,2298.0,45.0,0.452,0.0,Attrited Customer
721106133.0,57.0,F,3.0,Uneducated,Divorced,Unknown,Blue,36.0,3.0,4.0,1.0,2312.0,1789.0,523.0,0.867,5104.0,82.0,0.7829999999999999,0.774,Existing Customer
719617758.0,56.0,F,1.0,Graduate,Married,Less than $40K,Blue,48.0,3.0,1.0,3.0,2464.0,1794.0,,0.682,4610.0,76.0,0.9,0.728,Existing Customer
807426033.0,37.0,M,2.0,Unknown,Single,$60K - $80K,Blue,32.0,4.0,1.0,1.0,2865.0,1176.0,1689.0,0.665,3462.0,61.0,0.9059999999999999,0.41,Existing Customer
818960133.0,58.0,M,4.0,High School,Married,$60K - $80K,Blue,53.0,1.0,3.0,0.0,13784.0,698.0,13086.0,0.75,13120.0,91.0,0.784,0.051,Existing Customer
714770808.0,59.0,M,2.0,High School,Married,Less than $40K,Blue,42.0,3.0,3.0,5.0,4328.0,670.0,3658.0,0.396,1580.0,54.0,0.5429999999999999,0.155,Existing Customer
789167658.0,34.0,M,3.0,College,Married,$60K - $80K,Blue,23.0,5.0,3.0,2.0,4245.0,1815.0,2430.0,0.846,1534.0,34.0,0.545,0.428,Existing Customer
710268858.0,33.0,F,4.0,Graduate,Single,Less than $40K,Blue,22.0,5.0,1.0,2.0,2001.0,1217.0,784.0,0.775,3162.0,99.0,0.7070000000000001,0.608,Existing Customer
,,,,,,,,,,,,,,,,,,,,Existing Customer
799224108.0,46.0,F,4.0,Graduate,Single,Less than $40K,Blue,40.0,5.0,1.0,2.0,6265.0,1942.0,4323.0,1.0270000000000001,1715.0,43.0,0.87,0.31,Existing Customer
715496808.0,53.0,F,1.0,Graduate,Married,$40K - $60K,Blue,36.0,6.0,3.0,3.0,2712.0,2487.0,225.0,0.5710000000000001,4159.0,69.0,0.6829999999999999,0.917,Existing Customer
716277558.0,45.0,F,1.0,Uneducated,Single,Less than $40K,Blue,36.0,4.0,3.0,4.0,3281.0,1961.0,1320.0,0.7440000000000001,1779.0,47.0,0.8079999999999999,0.598,Existing Customer
711669258.0,50.0,F,3.0,Uneducated,Single,Unknown,Blue,36.0,2.0,3.0,3.0,3187.0,986.0,,0.615,2381.0,47.0,0.516,0.309,Attrited Customer
720777558.0,46.0,F,4.0,Graduate,Single,Less than $40K,Blue,38.0,6.0,2.0,2.0,2671.0,1713.0,958.0,0.732,4519.0,79.0,0.795,0.6409999999999999,Existing Customer
809311758.0,40.0,M,3.0,Unknown,Single,$60K - $80K,Silver,35.0,6.0,3.0,2.0,25219.0,1503.0,,0.9440000000000001,4429.0,87.0,0.642,0.06,Existing Customer
789800358.0,45.0,F,3.0,High School,Married,Less than $40K,Blue,34.0,6.0,1.0,3.0,2647.0,1288.0,1359.0,0.765,4730.0,78.0,0.857,0.48700000000000004,Existing Customer
717292758.0,55.0,F,2.0,Graduate,Single,Less than $40K,Blue,47.0,5.0,3.0,2.0,6347.0,0.0,6347.0,0.466,1161.0,44.0,0.375,0.0,Existing Customer
789717708.0,49.0,F,1.0,Unknown,Married,$40K - $60K,Blue,37.0,5.0,2.0,4.0,3943.0,1135.0,2808.0,0.672,4180.0,82.0,0.7829999999999999,0.28800000000000003,Existing Customer
720739083.0,36.0,F,2.0,Post-Graduate,Married,Less than $40K,Blue,25.0,5.0,2.0,3.0,1691.0,0.0,1691.0,0.865,2716.0,63.0,0.703,0.0,Attrited Customer
720352533.0,43.0,M,3.0,High School,Unknown,$60K - $80K,Blue,36.0,5.0,3.0,3.0,20811.0,1425.0,19386.0,0.382,1483.0,38.0,0.52,0.068,Existing Customer
719459358.0,52.0,M,1.0,Doctorate,Married,$120K +,Blue,41.0,4.0,2.0,2.0,33864.0,989.0,32875.0,1.219,1751.0,48.0,0.92,0.028999999999999998,Existing Customer
714001008.0,56.0,M,1.0,Uneducated,Divorced,$120K +,Blue,36.0,1.0,1.0,2.0,3730.0,0.0,3730.0,0.732,13997.0,102.0,0.619,0.0,Existing Customer
